"season","week","awayTeam","homeTeam","overUnder","pointSpreadAway","pointsAway","pointsHome"
2002,6,"GB","NE",48,5.5,28,10
2002,6,"ATL","NYG",35,5.5,17,10
2002,6,"KC","SD",46.5,3,34,35
2002,6,"OAK","STL",48.5,-8,13,28
2002,6,"CLE","TB",36,7,3,17
2002,6,"JAC","TEN",43.5,-2,14,23
2002,6,"NO","WAS",46,-1,43,27
2002,6,"MIA","DEN",41,3.5,24,22
2002,6,"SF","SEA",42.5,-3,28,21
2002,7,"DAL","ARI",36.5,3.5,6,9
2002,7,"CAR","ATL",36,5,0,30
2002,7,"JAC","BAL",39,1.5,10,17
2002,7,"HOU","CLE",36,9,17,34
2002,7,"CHI","DET",45,-3,20,23
2002,7,"WAS","GB",48,7.5,9,30
2002,7,"DEN","KC",49.5,-3,37,34
2002,7,"BUF","MIA",47,4,23,10
2002,7,"SF","NO",50.5,2.5,27,35
2002,7,"MIN","NYJ",48,3,7,20
2002,7,"SD","OAK",45.5,7,27,21
2002,7,"TB","PHI",37,3.5,10,20
2002,7,"SEA","STL",44.5,5,20,37
2002,7,"IND","PIT",46,4,10,28
2002,8,"PIT","BAL",37.5,-2,31,18
2002,8,"DET","BUF",49.5,7,17,24
2002,8,"TB","CAR",32,-8,12,9
2002,8,"TEN","CIN",41.5,-5,30,24
2002,8,"SEA","DAL",37.5,2.5,17,14
2002,8,"HOU","JAC",38,10.5,21,19
2002,8,"OAK","KC",56,-2.5,10,20
2002,8,"CHI","MIN",44.5,1,7,25
2002,8,"DEN","NE",45,3,24,16
2002,8,"ATL","NO",46,4,37,35
2002,8,"CLE","NYJ",41.5,3,24,21
2002,8,"ARI","SF",40.5,8.5,28,38
2002,8,"IND","WAS",46.5,0,21,26
2002,8,"NYG","PHI",38.5,7,3,17
2002,9,"STL","ARI",43,-3,27,14
2002,9,"BAL","ATL",40.5,7.5,17,20
2002,9,"NE","BUF",47,2,38,7
2002,9,"PHI","CHI",39,-6.5,19,13
2002,9,"PIT","CLE",43,-3,23,20
2002,9,"DAL","DET",38,3,7,9
2002,9,"CIN","HOU",37,3,38,3
2002,9,"TEN","IND",45.5,3,23,15
2002,9,"SF","OAK",48.5,3,23,20
2002,9,"NYJ","SD",41,7.5,44,13
2002,9,"WAS","SEA",42,3,14,3
2002,9,"MIN","TB",36.5,7,24,38
2002,9,"JAC","NYG",35,3,17,24
2002,9,"MIA","GB",41.5,4,10,24
2002,10,"SEA","ARI",37,3.5,27,6
2002,10,"CIN","BAL",37.5,5.5,27,38
2002,10,"NO","CAR",41,-4.5,34,24
2002,10,"NE","CHI",40.5,-3.5,33,30
2002,10,"DET","GB",41,10,14,40
2002,10,"WAS","JAC",40.5,3,7,26
2002,10,"NYG","MIN",44,-1,27,20
2002,10,"IND","PHI",42.5,9,35,13
2002,10,"ATL","PIT",42.5,5,34,34
2002,10,"KC","SF",51,6.5,13,17
2002,10,"SD","STL",44,5.5,24,28
2002,10,"HOU","TEN",40,10,10,17
2002,10,"MIA","NYJ",40,2,10,13
2002,10,"OAK","DEN",46.5,5,34,10
2002,11,"NO","ATL",51,3,17,24
2002,11,"CLE","CIN",40.5,-3.5,27,20
2002,11,"NYJ","DET",43,-3,31,14
2002,11,"JAC","HOU",37,-6,24,21
2002,11,"DAL","IND",40.5,7,3,20
2002,11,"BUF","KC",51,3.5,16,17
2002,11,"BAL","MIA",35,4.5,7,26
2002,11,"GB","MIN",50,-6.5,21,31
2002,11,"WAS","NYG",36.5,3.5,17,19
2002,11,"ARI","PHI",37.5,11,14,38
2002,11,"SF","SD",42.5,-2.5,17,20
2002,11,"DEN","SEA",42.5,-5,31,9
2002,11,"CAR","TB",34.5,9,10,23
2002,11,"PIT","TEN",44,-3,23,31
2002,11,"NE","OAK",48,3.5,20,27
2002,11,"CHI","STL",44,10,16,21
2002,12,"OAK","ARI",44,-8,41,20
2002,12,"TEN","BAL",38,-2,12,13
2002,12,"ATL","CAR",37,-3.5,41,0
2002,12,"DET","CHI",38,5.5,17,20
2002,12,"JAC","DAL",34.5,-2.5,19,21
2002,12,"NYG","HOU",34,-5.5,14,16
2002,12,"SD","MIA",36.5,3,3,30
2002,12,"MIN","NE",46,7.5,17,24
2002,12,"CLE","NO",47.5,5.5,24,15
2002,12,"BUF","NYJ",45.5,3,13,31
2002,12,"CIN","PIT",43,10.5,21,29
2002,12,"KC","SEA",43.5,-3,32,39
2002,12,"GB","TB",39,3,7,21
2002,12,"STL","WAS",41,-4,17,20
2002,12,"IND","DEN",43,6.5,23,20
2002,12,"PHI","SF",38,7,38,17
2002,13,"WAS","DAL",35,-1,20,27
2002,13,"NE","DET",43.5,-5.5,20,12
2002,13,"MIA","BUF",38,-2.5,21,38
2002,13,"BAL","CIN",38.5,-3,27,23
2002,13,"CAR","CLE",34.5,8,13,6
2002,13,"CHI","GB",38.5,9.5,20,30
2002,13,"HOU","IND",40,11,3,19
2002,13,"PIT","JAC",43.5,-3,25,23
2002,13,"ARI","KC",46,9.5,0,49
2002,13,"ATL","MIN",47.5,-3.5,30,24
2002,13,"TEN","NYG",34,3,32,29
2002,13,"STL","PHI",38.5,-2.5,3,10
2002,13,"DEN","SD",41,-3,27,30
2002,13,"SEA","SF",44,9,24,31
2002,13,"TB","NO",40,0,20,23
2002,13,"NYJ","OAK",48,6,20,26
2002,14,"DET","ARI",39.5,1,20,23
2002,14,"NO","BAL",41.5,-2.5,37,25
2002,14,"CIN","CAR",36.5,3.5,31,52
2002,14,"SF","DAL",39.5,-4.5,31,27
2002,14,"CLE","JAC",40.5,2,21,20
2002,14,"STL","KC",44.5,5,10,49
2002,14,"BUF","NE",44.5,4.5,17,27
2002,14,"DEN","NYJ",43.5,-1,13,19
2002,14,"HOU","PIT",38,13.5,24,6
2002,14,"OAK","SD",46,-3,27,7
2002,14,"PHI","SEA",38,-3,27,20
2002,14,"ATL","TB",38,4,10,34
2002,14,"IND","TEN",43,2,17,27
2002,14,"NYG","WAS",37.5,2.5,27,21
2002,14,"MIN","GB",43.5,9.5,22,26
2002,14,"CHI","MIA",37,9.5,9,27
2002,15,"SEA","ATL",45,9.5,30,24
2002,15,"SD","BUF",41.5,3,13,20
2002,15,"NYJ","CHI",36.5,-6.5,13,20
2002,15,"JAC","CIN",43.5,-3,29,15
2002,15,"IND","CLE",41,-2,28,23
2002,15,"KC","DEN",47,3.5,24,31
2002,15,"TB","DET",37.5,-8.5,23,20
2002,15,"BAL","HOU",35,-3,23,19
2002,15,"OAK","MIA",43,1.5,17,23
2002,15,"MIN","NO",50,7,32,31
2002,15,"DAL","NYG",34.5,5,7,37
2002,15,"WAS","PHI",37.5,7.5,21,34
2002,15,"CAR","PIT",39,8.5,14,30
2002,15,"GB","SF",44.5,3,20,14
2002,15,"ARI","STL",43,11,28,30
2002,15,"NE","TEN",43.5,2,7,24
2002,16,"SF","ARI",41,-4,17,14
2002,16,"PHI","DAL",37,-6.5,27,3
2002,16,"MIA","MIN",45.5,-3,17,20
2002,16,"DET","ATL",43.5,10.5,15,36
2002,16,"CLE","BAL",40.5,2.5,14,13
2002,16,"CHI","CAR",36,3,14,24
2002,16,"NO","CIN",48,-7,13,20
2002,16,"BUF","GB",43,6.5,0,10
2002,16,"NYG","IND",41.5,5,44,27
2002,16,"TEN","JAC",43,-3,28,10
2002,16,"SD","KC",44,1.5,22,24
2002,16,"DEN","OAK",47.5,4,16,28
2002,16,"STL","SEA",46,1,10,30
2002,16,"HOU","WAS",36.5,6.5,10,26
2002,16,"NYJ","NE",41.5,3.5,30,17
2002,16,"PIT","TB",39.5,4,17,7
2002,17,"PHI","NYG",37.5,-1.5,7,10
2002,17,"KC","OAK",47.5,7.5,0,24
2002,17,"CIN","BUF",44.5,7,9,27
2002,17,"ATL","CLE",40.5,-2.5,16,24
2002,17,"ARI","DEN",42,11,7,37
2002,17,"MIN","DET",47.5,-3.5,38,36
2002,17,"TEN","HOU",35.5,-8.5,13,3
2002,17,"JAC","IND",40.5,8,13,20
2002,17,"MIA","NE",38,0,24,27
2002,17,"CAR","NO",44,7,10,6
2002,17,"GB","NYJ",40.5,1.5,17,42
2002,17,"BAL","PIT",38,7.5,31,34
2002,17,"SEA","SD",43,3,31,28
2002,17,"DAL","WAS",36.5,6.5,14,20
2002,17,"TB","CHI",33.5,-6.5,15,0
2002,17,"SF","STL",39,2.5,20,31
2002,18,"ATL","GB",40,6.5,27,7
2002,18,"IND","NYJ",41.5,6,0,41
2002,18,"CLE","PIT",42.5,7.5,33,36
2002,18,"NYG","SF",40,3,38,39
2002,19,"ATL","PHI",38.5,7.5,6,20
2002,19,"PIT","TEN",43.5,4,31,34
2002,19,"NYJ","OAK",47.5,5.5,10,30
2002,19,"SF","TB",39.5,6,6,31
2002,20,"TEN","OAK",46.5,7.5,24,41
2002,20,"TB","PHI",34,4,27,10
2002,21,"OAK","TB",43.5,-3.5,21,48
2003,1,"NYJ","WAS",41,3,13,16
2003,1,"NE","BUF",46,0,0,31
2003,1,"JAC","CAR",34.5,4,23,24
2003,1,"DEN","CIN",43.5,-6,30,10
2003,1,"IND","CLE",46,0,9,6
2003,1,"ATL","DAL",36.5,2,27,13
2003,1,"ARI","DET",38.5,4,24,42
2003,1,"MIN","GB",47,5,30,25
2003,1,"SD","KC",47,5.5,14,27
2003,1,"HOU","MIA",34.5,14,21,20
2003,1,"STL","NYG",46,0,13,23
2003,1,"BAL","PIT",39,5,15,34
2003,1,"CHI","SF",40.5,6.5,7,49
2003,1,"NO","SEA",47.5,3,10,27
2003,1,"OAK","TEN",46,3,20,25
2003,1,"TB","PHI",36,3,17,0
2003,2,"SEA","ARI",44.5,-4.5,38,0
2003,2,"WAS","ATL",39.5,3,33,31
2003,2,"CLE","BAL",40.5,2,13,33
2003,2,"DET","GB",46,6.5,6,31
2003,2,"TEN","IND",44,2,7,33
2003,2,"BUF","JAC",43,-2.5,38,17
2003,2,"PIT","KC",48,3,20,41
2003,2,"HOU","NO",40.5,8,10,31
2003,2,"MIA","NYJ",37,-3,21,10
2003,2,"CIN","OAK",45,12,20,23
2003,2,"NE","PHI",38,4.5,31,10
2003,2,"DEN","SD",43,-3,37,13
2003,2,"SF","STL",47,3,24,27
2003,2,"CAR","TB",34.5,9.5,12,9
2003,2,"CHI","MIN",45,8.5,13,24
2003,2,"DAL","NYG",37,7.5,35,32
2003,3,"GB","ARI",43,-7.5,13,20
2003,3,"TB","ATL",35.5,-4,31,10
2003,3,"PIT","CIN",46,-4.5,17,10
2003,3,"MIN","DET",47,-3.5,23,13
2003,3,"KC","HOU",43.5,-7.5,42,14
2003,3,"JAC","IND",43,7.5,13,23
2003,3,"NYJ","NE",37.5,6.5,16,23
2003,3,"BAL","SD",39,-1,24,10
2003,3,"CLE","SF",44,7,13,12
2003,3,"STL","SEA",47.5,3,23,24
2003,3,"NO","TEN",44,4.5,12,27
2003,3,"NYG","WAS",43,2.5,24,21
2003,3,"BUF","MIA",40,3,7,17
2003,3,"OAK","DEN",45,5,10,31
2003,4,"KC","BAL",44,-3,17,10
2003,4,"PHI","BUF",40,3,23,13
2003,4,"ATL","CAR",36,6,3,23
2003,4,"CIN","CLE",40.5,4.5,21,14
2003,4,"DET","DEN",43.5,12,16,20
2003,4,"JAC","HOU",38,-3,20,24
2003,4,"SF","MIN",44.5,2,7,35
2003,4,"DAL","NYJ",36.5,3,17,6
2003,4,"SD","OAK",42.5,7,31,34
2003,4,"TEN","PIT",44,3,30,13
2003,4,"ARI","STL",45.5,10.5,13,37
2003,4,"NE","WAS",42.5,3,17,20
2003,4,"IND","NO",42.5,-1.5,55,21
2003,4,"GB","CHI",41.5,-4,38,23
2003,5,"MIN","ATL",43,-4,39,26
2003,5,"CIN","BUF",40,8,16,22
2003,5,"NO","CAR",37.5,6.5,13,19
2003,5,"OAK","CHI",42.5,-4,21,24
2003,5,"ARI","DAL",37,7,7,24
2003,5,"SEA","GB",45.5,2,13,35
2003,5,"SD","JAC",42,3,21,27
2003,5,"DEN","KC",45.5,3,23,24
2003,5,"TEN","NE",40.5,-1,30,38
2003,5,"MIA","NYG",37.5,0,23,10
2003,5,"WAS","PHI",39,5.5,25,27
2003,5,"DET","SF",41,7,17,24
2003,5,"CLE","PIT",42,7,33,13
2003,5,"IND","TB",37,4,38,35
2003,6,"BAL","ARI",37,-5.5,26,18
2003,6,"OAK","CLE",44,3,7,13
2003,6,"PHI","DAL",37.5,1,21,23
2003,6,"PIT","DEN",44.5,6.5,14,17
2003,6,"KC","GB",48,1.5,40,34
2003,6,"CAR","IND",38,5,23,20
2003,6,"MIA","JAC",38,-3,24,10
2003,6,"NYG","NE",41,3,6,17
2003,6,"CHI","NO",42,5.5,13,20
2003,6,"BUF","NYJ",37.5,-2.5,3,30
2003,6,"HOU","TEN",39.5,9.5,17,38
2003,6,"TB","WAS",37.5,-3,35,13
2003,6,"SF","SEA",45,3.5,19,20
2003,6,"ATL","STL",45.5,11,0,36
2003,7,"NO","ATL",41,-1.5,45,17
2003,7,"WAS","BUF",39,3,7,24
2003,7,"TEN","CAR",37.5,1.5,37,17
2003,7,"BAL","CIN",36.5,-2,26,34
2003,7,"SD","CLE",41,5,26,20
2003,7,"DAL","DET",39,-3,38,7
2003,7,"NYJ","HOU",37.5,-3,19,14
2003,7,"NE","MIA",37.5,5.5,19,13
2003,7,"DEN","MIN",44,3.5,20,28
2003,7,"PHI","NYG",37.5,3,14,10
2003,7,"TB","SF",39,-3.5,7,24
2003,7,"CHI","SEA",41.5,11,17,24
2003,7,"GB","STL",49,4,24,34
2003,7,"KC","OAK",47,-3.5,17,10
2003,8,"SF","ARI",41,-6.5,13,16
2003,8,"DEN","BAL",38,1.5,6,26
2003,8,"DET","CHI",37,3,16,24
2003,8,"SEA","CIN",42,-1.5,24,27
2003,8,"HOU","IND",42.5,13,21,30
2003,8,"TEN","JAC",44,-3.5,30,17
2003,8,"NYG","MIN",44,5.5,29,17
2003,8,"CLE","NE",37.5,5,3,9
2003,8,"CAR","NO",39,2,23,20
2003,8,"NYJ","PHI",36.5,3,17,24
2003,8,"STL","PIT",46,1.5,33,21
2003,8,"DAL","TB",36.5,6.5,0,16
2003,8,"BUF","KC",43.5,6.5,5,38
2003,8,"MIA","SD",37.5,-3,26,10
2003,9,"CIN","ARI",39,-3,14,17
2003,9,"PHI","ATL",39.5,-4.5,23,16
2003,9,"JAC","BAL",37,7,17,24
2003,9,"SD","CHI",40,2.5,7,20
2003,9,"WAS","DAL",38,4,14,21
2003,9,"OAK","DET",39,-2.5,13,23
2003,9,"CAR","HOU",37,-6.5,10,14
2003,9,"IND","MIA",39,3,23,17
2003,9,"NYG","NYJ",38.5,-2.5,31,28
2003,9,"STL","SF",44.5,-4,10,30
2003,9,"PIT","SEA",44.5,4.5,16,23
2003,9,"NO","TB",39,8,17,14
2003,9,"GB","MIN",48.5,4.5,30,27
2003,9,"NE","DEN",35.5,2.5,30,26
2003,10,"TB","CAR",34,-3,24,27
2003,10,"HOU","CIN",39.5,5,27,34
2003,10,"BUF","DAL",37,4,6,10
2003,10,"CHI","DET",37.5,2,10,12
2003,10,"IND","JAC",44.5,-6,23,28
2003,10,"CLE","KC",43.5,9.5,20,41
2003,10,"ATL","NYG",41.5,10.5,27,7
2003,10,"NYJ","OAK",38,-3,27,24
2003,10,"ARI","PIT",40.5,7,15,28
2003,10,"MIN","SD",43.5,-5.5,28,42
2003,10,"MIA","TEN",40,5,7,31
2003,10,"SEA","WAS",40,-3,20,27
2003,10,"BAL","STL",43,7,22,33
2003,10,"PHI","GB",43.5,4.5,17,14
2003,11,"HOU","BUF",37.5,7,12,10
2003,11,"WAS","CAR",36.5,6,17,20
2003,11,"STL","CHI",42,-6,23,21
2003,11,"KC","CIN",47,-6,19,24
2003,11,"ARI","CLE",37.5,6,6,44
2003,11,"SD","DEN",44,8,8,37
2003,11,"NYJ","IND",43,6,31,38
2003,11,"BAL","MIA",33.5,5.5,6,9
2003,11,"ATL","NO",43.5,8.5,20,23
2003,11,"MIN","OAK",45.5,-4.5,18,28
2003,11,"NYG","PHI",38,3.5,10,28
2003,11,"DET","SEA",40.5,10.5,14,35
2003,11,"GB","TB",40,4,20,13
2003,11,"JAC","TEN",45,10,3,10
2003,11,"DAL","NE",35,4,0,12
2003,11,"PIT","SF",41.5,4,14,30
2003,12,"STL","ARI",43,-7.5,30,27
2003,12,"TEN","ATL",44,-6.5,38,31
2003,12,"SEA","BAL",36.5,3,41,44
2003,12,"IND","BUF",37.5,-3,17,14
2003,12,"PIT","CLE",40.5,3,13,6
2003,12,"CAR","DAL",33,3,20,24
2003,12,"CHI","DEN",39.5,10.5,19,10
2003,12,"SF","GB",42,4.5,10,20
2003,12,"NE","HOU",37,-6,23,20
2003,12,"OAK","KC",45,11,24,27
2003,12,"DET","MIN",47.5,10.5,14,24
2003,12,"JAC","NYJ",42.5,4,10,13
2003,12,"NO","PHI",39,5.5,20,33
2003,12,"CIN","SD",43,-3,34,27
2003,12,"WAS","MIA",35,6.5,23,24
2003,12,"NYG","TB",37.5,5.5,13,19
2003,13,"MIA","DAL",34.5,3,40,21
2003,13,"GB","DET",44,-6.5,14,22
2003,13,"SF","BAL",37,3,6,44
2003,13,"PHI","CAR",36,1.5,25,16
2003,13,"ARI","CHI",36,4.5,3,28
2003,13,"ATL","HOU",40.5,3,13,17
2003,13,"NE","IND",43.5,4,38,34
2003,13,"BUF","NYG",35,3,24,7
2003,13,"DEN","OAK",42,-3,22,8
2003,13,"CIN","PIT",41.5,3,24,20
2003,13,"KC","SD",48.5,-7,28,24
2003,13,"CLE","SEA",41.5,5.5,7,34
2003,13,"MIN","STL",51,6,17,48
2003,13,"NO","WAS",41,1,24,20
2003,13,"TB","JAC",37,-3.5,10,17
2003,13,"TEN","NYJ",42,-1,17,24
2003,14,"CIN","BAL",40,3.5,13,31
2003,14,"NYJ","BUF",36,3,6,17
2003,14,"KC","DEN",45.5,2.5,27,45
2003,14,"SD","DET",43.5,3,14,7
2003,14,"CHI","GB",39,7,21,34
2003,14,"HOU","JAC",39,6,0,27
2003,14,"SEA","MIN",51.5,1.5,7,34
2003,14,"MIA","NE",35.5,3,0,12
2003,14,"TB","NO",40.5,2,14,7
2003,14,"WAS","NYG",37,3,20,7
2003,14,"DAL","PHI",36.5,5.5,10,36
2003,14,"OAK","PIT",40.5,5,7,27
2003,14,"ARI","SF",41.5,10,14,50
2003,14,"IND","TEN",46,3.5,29,27
2003,14,"CAR","ATL",41,-1,14,20
2003,14,"STL","CLE",43,-4,26,20
2003,15,"CAR","ARI",38.5,-6.5,20,17
2003,15,"MIN","CHI",40.5,-3,10,13
2003,15,"SF","CIN",41.5,2.5,38,41
2003,15,"CLE","DEN",43,10.5,20,23
2003,15,"ATL","IND",48,7.5,7,38
2003,15,"DET","KC",44.5,14,17,45
2003,15,"JAC","NE",35,6.5,13,27
2003,15,"PIT","NYJ",39,3,0,6
2003,15,"BAL","OAK",39.5,-6.5,12,20
2003,15,"GB","SD",46,-5,38,21
2003,15,"SEA","STL",51.5,7,22,27
2003,15,"HOU","TB",37,10.5,3,16
2003,15,"BUF","TEN",38.5,6,26,28
2003,15,"DAL","WAS",35.5,-1,27,0
2003,15,"NYG","NO",39,7,7,45
2003,15,"PHI","MIA",37,2,34,27
2003,16,"KC","MIN",54.5,-3,20,45
2003,16,"NE","NYJ",35,-3,21,16
2003,16,"ATL","TB",38,7,30,28
2003,16,"MIA","BUF",34,1.5,20,3
2003,16,"DET","CAR",37,10,14,20
2003,16,"WAS","CHI",35,4,24,27
2003,16,"BAL","CLE",36,-3,35,0
2003,16,"NYG","DAL",35.5,10.5,3,19
2003,16,"TEN","HOU",40,-6,27,24
2003,16,"NO","JAC",42,1.5,19,20
2003,16,"SF","PHI",41,7.5,31,28
2003,16,"SD","PIT",39.5,6,24,40
2003,16,"ARI","SEA",43.5,14,10,28
2003,16,"CIN","STL",53,6.5,10,27
2003,16,"DEN","IND",48,6.5,31,17
2003,16,"GB","OAK",44,-5,41,7
2003,17,"BUF","NE",34,8,0,31
2003,17,"SEA","SF",44.5,0,24,17
2003,17,"PHI","WAS",41,-7,31,7
2003,17,"MIN","ARI",45.5,-7.5,17,18
2003,17,"JAC","ATL",44,3,14,21
2003,17,"CLE","CIN",41,7.5,22,14
2003,17,"STL","DET",45,-10,20,30
2003,17,"DEN","GB",43,6.5,3,31
2003,17,"IND","HOU",45,-7,20,17
2003,17,"CHI","KC",45,9.5,3,31
2003,17,"NYJ","MIA",37.5,4,21,23
2003,17,"DAL","NO",38.5,-2,7,13
2003,17,"CAR","NYG",34,-5,37,24
2003,17,"OAK","SD",46,4,14,21
2003,17,"TB","TEN",41,7,13,33
2003,17,"PIT","BAL",38,7.5,10,13
2003,18,"TEN","BAL",39.5,-1,20,17
2003,18,"DAL","CAR",34,3,10,29
2003,18,"SEA","GB",44,7.5,27,33
2003,18,"DEN","IND",49,3,10,41
2003,19,"TEN","NE",35,6,14,17
2003,19,"CAR","STL",45,7,29,23
2003,19,"IND","KC",51,3,38,31
2003,19,"GB","PHI",42,5.5,17,20
2003,20,"IND","NE",43,3,14,24
2003,20,"CAR","PHI",36.5,4,14,3
2003,21,"CAR","NE",37.5,7,29,32
2004,1,"IND","NE",44,3,24,27
2004,1,"TEN","MIA",37,-3,17,7
2004,1,"JAC","BUF",35,3,13,10
2004,1,"DET","CHI",39,3,20,16
2004,1,"BAL","CLE",37,-3,3,20
2004,1,"SD","HOU",43,4.5,27,20
2004,1,"DAL","MIN",44,5,17,35
2004,1,"SEA","NO",45,-2.5,21,7
2004,1,"CIN","NYJ",42,4.5,24,31
2004,1,"NYG","PHI",42,9,17,31
2004,1,"OAK","PIT",41.5,4,21,24
2004,1,"ATL","SF",44,-3.5,21,19
2004,1,"ARI","STL",45,10.5,10,17
2004,1,"TB","WAS",38.5,2,10,16
2004,1,"KC","DEN",47.5,3,24,34
2004,1,"GB","CAR",43.5,3,24,14
2004,2,"NE","ARI",41,-8,23,12
2004,2,"STL","ATL",46,2.5,17,34
2004,2,"PIT","BAL",35.5,3.5,13,30
2004,2,"CLE","DAL",39,4.5,12,19
2004,2,"HOU","DET",43.5,3,16,28
2004,2,"CHI","GB",41,8.5,21,10
2004,2,"DEN","JAC",39,-3,6,7
2004,2,"CAR","KC",46.5,6,28,17
2004,2,"SF","NO",42,7.5,27,30
2004,2,"WAS","NYG",41,-3,14,20
2004,2,"BUF","OAK",37.5,3.5,10,13
2004,2,"NYJ","SD",46,-3,34,28
2004,2,"SEA","TB",37,-3,10,6
2004,2,"IND","TEN",46.5,1,31,17
2004,2,"MIA","CIN",39,5,13,16
2004,2,"MIN","PHI",48.5,3,16,27
2004,3,"ARI","ATL",42.5,10,3,6
2004,3,"BAL","CIN",34.5,-3,23,9
2004,3,"SD","DEN",46.5,10,13,23
2004,3,"PHI","DET",44,-4.5,30,13
2004,3,"GB","IND",48.5,6,31,45
2004,3,"HOU","KC",47.5,7.5,24,21
2004,3,"PIT","MIA",33,1,13,3
2004,3,"CHI","MIN",44.5,9,22,27
2004,3,"CLE","NYG",37,3,10,27
2004,3,"SF","SEA",43.5,10.5,0,34
2004,3,"NO","STL",47.5,7,28,25
2004,3,"JAC","TEN",35.5,6,15,12
2004,3,"TB","OAK",34,3,20,30
2004,3,"DAL","WAS",35.5,1.5,21,18
2004,4,"NO","ARI",39.5,-3,10,34
2004,4,"NE","BUF",34.5,-5.5,31,17
2004,4,"ATL","CAR",38.5,3.5,27,10
2004,4,"PHI","CHI",39,-9,19,9
2004,4,"WAS","CLE",35,-3,13,17
2004,4,"NYG","GB",44,7,14,7
2004,4,"OAK","HOU",42,-2,17,30
2004,4,"IND","JAC",43,-3.5,24,17
2004,4,"NYJ","MIA",37,-6,17,9
2004,4,"CIN","PIT",38.5,4.5,17,28
2004,4,"TEN","SD",41,-3,17,38
2004,4,"DEN","TB",35,-3,16,13
2004,4,"STL","SF",44,-3.5,24,14
2004,4,"KC","BAL",41.5,5.5,27,24
2004,5,"DET","ATL",41,6.5,17,10
2004,5,"NYG","DAL",38,3.5,26,10
2004,5,"CAR","DEN",37.5,5.5,17,20
2004,5,"MIN","HOU",49.5,-4,34,28
2004,5,"OAK","IND",52,9,14,35
2004,5,"MIA","NE",34.5,12.5,10,24
2004,5,"TB","NO",36,3,20,17
2004,5,"BUF","NYJ",37.5,6.5,14,16
2004,5,"CLE","PIT",37,6,23,34
2004,5,"JAC","SD",36.5,-2.5,21,34
2004,5,"ARI","SF",36.5,1,28,31
2004,5,"STL","SEA",43.5,7,33,27
2004,5,"BAL","WAS",34,-1,17,10
2004,5,"TEN","GB",43.5,3,48,27
2004,6,"SD","ATL",42,5,20,21
2004,6,"MIA","BUF",30.5,5.5,13,20
2004,6,"WAS","CHI",34,1,13,10
2004,6,"CIN","CLE",41,3,17,34
2004,6,"PIT","DAL",38.5,3,24,20
2004,6,"GB","DET",44.5,2,38,10
2004,6,"KC","JAC",44,-2,16,22
2004,6,"SEA","NE",42,4,20,30
2004,6,"SF","NYJ",43,10,14,22
2004,6,"DEN","OAK",42.5,-1.5,31,3
2004,6,"CAR","PHI",41.5,9,8,30
2004,6,"HOU","TEN",45.5,6.5,20,10
2004,6,"MIN","NO",51.5,-3.5,38,31
2004,6,"TB","STL",42.5,6,21,28
2004,7,"SEA","ARI",40.5,-6.5,17,25
2004,7,"BUF","BAL",31.5,5.5,6,20
2004,7,"SD","CAR",41.5,3,17,6
2004,7,"PHI","CLE",41.5,-7,34,31
2004,7,"DAL","GB",44,3.5,20,41
2004,7,"JAC","IND",46,9,27,24
2004,7,"ATL","KC",44.5,4,10,56
2004,7,"STL","MIA",37.5,-6,14,31
2004,7,"TEN","MIN",53.5,6.5,3,20
2004,7,"NYJ","NE",43.5,6,7,13
2004,7,"DET","NYG",40,6.5,28,13
2004,7,"NO","OAK",44.5,3,31,26
2004,7,"CHI","TB",32,7,7,19
2004,7,"DEN","CIN",43.5,-6,10,23
2004,8,"ARI","BUF",34,3,14,38
2004,8,"DET","DAL",41,3,21,31
2004,8,"ATL","DEN",39,6.5,41,28
2004,8,"JAC","HOU",42.5,1,6,20
2004,8,"IND","KC",57,-1,35,45
2004,8,"NYG","MIN",48,6.5,34,13
2004,8,"BAL","PHI",38,7.5,10,15
2004,8,"NE","PIT",42,-3,20,34
2004,8,"OAK","SD",46,6,14,42
2004,8,"CAR","SEA",39,8,17,23
2004,8,"CIN","TEN",40.5,3,20,27
2004,8,"GB","WAS",40.5,-2,28,14
2004,8,"SF","CHI",36,2,13,23
2004,8,"MIA","NYJ",35,6.5,14,41
2004,9,"NYJ","BUF",36.5,-3,17,22
2004,9,"OAK","CAR",41.5,7,27,24
2004,9,"DAL","CIN",43.5,0,3,26
2004,9,"HOU","DEN",41.5,6.5,13,31
2004,9,"WAS","DET",37,3.5,17,10
2004,9,"ARI","MIA",34.5,3,24,23
2004,9,"CHI","NYG",35,9,28,21
2004,9,"PHI","PIT",44.5,0,3,27
2004,9,"NO","SD",48.5,6.5,17,43
2004,9,"SEA","SF",40.5,-6.5,42,27
2004,9,"NE","STL",48,-1,40,22
2004,9,"KC","TB",44.5,-3,31,34
2004,9,"CLE","BAL",35,5.5,13,27
2004,9,"MIN","IND",58.5,6.5,28,31
2004,10,"NYG","ARI",38.5,-2,14,17
2004,10,"TB","ATL",40,4,14,24
2004,10,"PIT","CLE",42,-3.5,24,10
2004,10,"MIN","GB",50,4,31,34
2004,10,"HOU","IND",53.5,9,14,49
2004,10,"DET","JAC",34.5,3,17,23
2004,10,"KC","NO",56.5,-3.5,20,27
2004,10,"BAL","NYJ",34,-1,20,17
2004,10,"CAR","SF",41,0,37,27
2004,10,"SEA","STL",50,0,12,23
2004,10,"CHI","TEN",34.5,5.5,19,17
